,Unnamed: 0.1,Unnamed: 0,Unnamed,Unnamed: 2,0,Unnamed.37,Unnamed.38,Unnamed: 6,2,0.4,Unnamed.19,Unnamed.20,Unnamed.39,Unnamed: 12,6,2.3,0.3,Unnamed.2,Unnamed.21,Unnamed.40,Unnamed: 19,11,5,1,Unnamed.3,Unnamed.22,Unnamed.41,Unnamed: 26,16,8,2.2,Unnamed.4,Unnamed.23,Unnamed.42,Unnamed: 33,21,11.3,3,Unnamed.5,Unnamed.24,Unnamed.43,Unnamed: 40,26,14,4,Unnamed.6,Unnamed.25,Unnamed.44,Unnamed: 47,31,17,5.2,Unnamed.7,Unnamed.26,Unnamed.45,Unnamed: 54,36,20,6.2,Unnamed.8,Unnamed.27,Unnamed.46,Unnamed: 61,41,23,7,Unnamed.9,Unnamed.28,Unnamed.47,Unnamed: 68,46,26.2,8.2,Unnamed.10,Unnamed.29,Unnamed.48,Unnamed: 75,51,29,9,Unnamed.11,Unnamed.30,Unnamed.49,Unnamed: 82,56,32,10,Unnamed.12,Unnamed.31,Unnamed.50,Unnamed: 89,61,35,11.2,Unnamed.13,Unnamed.32,Unnamed.51,Unnamed: 96,66,38,12,Unnamed.14,Unnamed.33,Unnamed.52,Unnamed: 103,71,41.1,13,Unnamed.15,Unnamed.34,Unnamed.53,Unnamed: 110,76,44,14.2,Unnamed.16,Unnamed.35,Unnamed.54,Unnamed: 117,81,47,15,Unnamed.17,Unnamed.1,Unnamed.18,Unnamed.36,Unnamed.55,Unnamed: 126,88,52,18,1.2,0.2,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19,20.1,21.1,22,23.1,24,25,26.1
189,189,189,189,189,199,199,A,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190,190,190,190,200,200,B,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191,191,191,191,201,201,C,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,192,192,192,202,202,D,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,193,193,193,203,203,E,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,194,194,194,204,204,F,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195,195,195,195,205,205,G,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,196,196,196,206,206,H,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,197,197,197,207,207,I,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,198,198,198,198,208,208,J,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,199,199,199,209,209,K,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,200,200,200,210,210,L,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201,201,201,201,211,211,M,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,202,202,202,212,212,N,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,203,203,203,213,213,O,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204,204,204,204,214,214,P,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,0.71362459761,0.71362459761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,205,205,205,215,215,Plate,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,206,206,206,216,216,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,207,207,207,217,217,5,1,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""=""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""H2061402""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",14.01,17.8,17.82,47.5,48,18.2,18.21,1,Jez,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,3/22/2023,3,44,27,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208,208,208,208,218,218,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,209,209,209,219,219,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,210,210,210,220,220,5,Jez,US,LUM,384,(cps),0,0,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211,211,211,211,221,221,Results,for,Jez,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212,212,212,212,222,222,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213,213,213,213,223,223,A,-0.31963170289996884,-0.31963170289996884,-0.35511406919199473,-0.2892182460782323,-0.38045861654344193,-0.2942871555485217,-0.33483843131083707,-0.31963170289996884,-0.2942871555485217,-0.3399073407811265,-0.3297695218405477,-0.35004515972170536,-0.3297695218405477,-0.35511406919199473,-0.3145627934296794,-0.3145627934296794,-0.3399073407811265,-0.3601829786622842,-0.2993560650188112,-0.34497625025141593,-0.38045861654344193,-0.32470061237025827,2.6862316129816586,2.4175794110563182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,214,214,214,224,224,B,-0.2993560650188112,-0.36525188813257364,-0.35004515972170536,-0.3399073407811265,-0.33483843131083707,-0.2841493366079429,-0.3399073407811265,-0.26894260819707466,-0.35511406919199473,-0.31963170289996884,-0.2892182460782323,-0.3044249744891006,-0.30949388395939,-0.3601829786622842,-0.27908042713765346,-0.3297695218405477,-0.32470061237025827,-0.36525188813257364,-0.36525188813257364,-0.34497625025141593,-0.370320797602863,-0.3855275260137313,2.554439966754133,2.488544143640371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,215,215,215,225,225,C,-0.34497625025141593,-0.3855275260137313,-0.3601829786622842,-0.31963170289996884,-0.3399073407811265,-0.27401151766736404,-0.3145627934296794,-0.26894260819707466,-0.2841493366079429,-0.3145627934296794,-0.2892182460782323,-0.3044249744891006,-0.34497625025141593,-0.33483843131083707,-0.3855275260137313,-0.2993560650188112,-0.3399073407811265,-0.30949388395939,-0.33483843131083707,-0.33483843131083707,-0.2993560650188112,-0.3044249744891006,2.3618214068831347,2.382097044764292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,216,216,216,226,226,D,-0.36525188813257364,-0.34497625025141593,-0.33483843131083707,-0.34497625025141593,-0.3044249744891006,-0.3297695218405477,-0.3145627934296794,-0.2892182460782323,-0.27908042713765346,-0.2841493366079429,-0.2942871555485217,-0.34497625025141593,-0.3145627934296794,-0.26894260819707466,-0.31963170289996884,-0.3399073407811265,-0.3399073407811265,-0.2892182460782323,-0.37538970707315245,-0.36525188813257364,-0.33483843131083707,-0.3601829786622842,2.5037508720512385,2.5443021478135543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217,217,217,217,227,227,E,-0.2841493366079429,-0.2841493366079429,-0.2993560650188112,-0.2334602419050487,-0.20304678508331211,-0.213184604023891,-0.19290896614273328,-0.24866697031591695,-0.2385291513753381,-0.2334602419050487,-0.20811569455360157,-0.213184604023891,-0.2892182460782323,-0.18784005667244388,-0.24359806084562752,-0.2334602419050487,-0.24866697031591695,-0.27908042713765346,-0.3044249744891006,-0.30949388395939,-0.2537358797862064,-0.2537358797862064,2.7521274360954204,3.0613309137830753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,218,218,218,228,228,F,-0.24866697031591695,-0.2993560650188112,-0.25880478925649575,-0.2993560650188112,-0.24866697031591695,-0.213184604023891,-0.25880478925649575,-0.2638736987267852,-0.2942871555485217,-0.22839133243475923,-0.2537358797862064,-0.2537358797862064,-0.22839133243475923,-0.213184604023891,-0.20304678508331211,-0.2638736987267852,-0.2182535134941804,-0.2385291513753381,-0.25880478925649575,-0.27908042713765346,-0.2537358797862064,-0.31963170289996884,3.010641819080181,2.9244703580852613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,219,219,219,229,229,G,-0.3145627934296794,-0.36525188813257364,-0.2841493366079429,-0.27401151766736404,-0.2993560650188112,-0.2182535134941804,-0.24866697031591695,-0.2638736987267852,-0.27908042713765346,-0.24359806084562752,-0.1726333282615756,-0.2993560650188112,-0.2942871555485217,-0.26894260819707466,-0.2385291513753381,-0.2385291513753381,-0.2841493366079429,-0.2841493366079429,-0.32470061237025827,-0.33483843131083707,-0.30949388395939,-0.34497625025141593,2.8332299876200513,2.6862316129816586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220,220,220,220,230,230,H,-0.2892182460782323,-0.30949388395939,-0.2892182460782323,-0.2942871555485217,-0.20811569455360157,-0.2993560650188112,-0.2993560650188112,-0.27401151766736404,-0.27401151766736404,-0.2537358797862064,-0.2537358797862064,-0.31963170289996884,-0.2182535134941804,-0.213184604023891,-0.36525188813257364,-0.3399073407811265,-0.2942871555485217,-0.2841493366079429,-0.2942871555485217,-0.30949388395939,-0.38045861654344193,-0.2993560650188112,2.6507492466896325,2.8737812633823667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221,221,221,221,231,231,I,-0.30949388395939,-0.33483843131083707,-0.3145627934296794,-0.3297695218405477,-0.33483843131083707,-0.2638736987267852,-0.31963170289996884,-0.20304678508331211,-0.2334602419050487,-0.2892182460782323,-0.25880478925649575,-0.2334602419050487,-0.2942871555485217,-0.27401151766736404,-0.2841493366079429,-0.2841493366079429,-0.3297695218405477,-0.26894260819707466,-0.27401151766736404,-0.3145627934296794,-0.27908042713765346,-0.370320797602863,2.6456803372193427,2.6659559751005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,222,222,222,222,232,232,J,-0.31963170289996884,-0.32470061237025827,-0.34497625025141593,-0.27401151766736404,-0.2942871555485217,-0.2537358797862064,-0.3297695218405477,-0.2334602419050487,-0.2537358797862064,-0.27908042713765346,-0.2892182460782323,-0.2638736987267852,-0.3145627934296794,-0.27908042713765346,-0.2537358797862064,-0.24359806084562752,-0.30949388395939,-0.2892182460782323,-0.30949388395939,-0.3044249744891006,-0.2942871555485217,-0.2841493366079429,2.7267828887439736,3.041055275901918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,223,223,223,233,233,K,-0.27908042713765346,-0.30949388395939,-0.3145627934296794,-0.31963170289996884,-0.24866697031591695,-0.22332242296446983,-0.2638736987267852,-0.2182535134941804,-0.2537358797862064,-0.2385291513753381,-0.1979778756130227,-0.2334602419050487,9.94490997443611,-0.24359806084562752,-0.2841493366079429,-0.2942871555485217,-0.3044249744891006,-0.2993560650188112,-0.2841493366079429,-0.31963170289996884,-0.27401151766736404,-0.30949388395939,2.57978451410558,2.9244703580852613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,224,224,224,224,234,234,L,-0.3044249744891006,-0.3297695218405477,0.08588105472318486,-0.35004515972170536,-0.2537358797862064,-0.2334602419050487,-0.3044249744891006,-0.2638736987267852,-0.2537358797862064,-0.25880478925649575,-0.25880478925649575,-0.3399073407811265,-0.17770223773186505,-0.2537358797862064,-0.24359806084562752,-0.2638736987267852,-0.2537358797862064,-0.26894260819707466,-0.2942871555485217,-0.31963170289996884,-0.31963170289996884,-0.2892182460782323,2.975159452788155,3.0157107285504705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,225,225,225,225,235,235,M,-0.2385291513753381,-0.213184604023891,-0.2942871555485217,-0.20811569455360157,-0.2638736987267852,-0.2385291513753381,-0.2638736987267852,-0.2638736987267852,-0.2334602419050487,-0.25880478925649575,-0.27401151766736404,-0.213184604023891,-0.27908042713765346,-0.26894260819707466,-0.3044249744891006,-0.2993560650188112,-0.2385291513753381,-0.30949388395939,-0.2993560650188112,-0.2993560650188112,-0.24359806084562752,-0.3044249744891006,3.0005040001396024,3.0157107285504705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226,226,226,226,236,236,N,-0.2942871555485217,-0.2638736987267852,-0.25880478925649575,-0.26894260819707466,-0.2385291513753381,-0.24866697031591695,-0.24359806084562752,-0.2334602419050487,-0.2537358797862064,-0.2334602419050487,-0.2638736987267852,-0.3145627934296794,-0.1979778756130227,-0.3044249744891006,-0.2385291513753381,-0.26894260819707466,-0.2892182460782323,-0.2334602419050487,-0.2892182460782323,-0.2841493366079429,-0.31963170289996884,-0.25880478925649575,3.269156202064942,3.0562620043127855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,227,227,227,237,237,O,-0.24866697031591695,-0.27908042713765346,-0.20811569455360157,-0.26894260819707466,-0.2892182460782323,-0.3044249744891006,-0.2638736987267852,-0.2334602419050487,-0.2942871555485217,-0.15235769038041794,-0.24866697031591695,-0.24359806084562752,-0.1675644187912862,-0.26894260819707466,-0.26894260819707466,-0.22839133243475923,-0.27908042713765346,-0.2334602419050487,-0.27908042713765346,-0.22839133243475923,-0.25880478925649575,-0.27401151766736404,2.8737812633823667,2.939677086496129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228,228,228,228,238,238,P,-0.3044249744891006,-0.31963170289996884,-0.34497625025141593,-0.2892182460782323,-0.26894260819707466,-0.2892182460782323,-0.20304678508331211,-0.2638736987267852,-0.25880478925649575,-0.2841493366079429,-0.2638736987267852,-0.26894260819707466,-0.26894260819707466,-0.22332242296446983,-0.24866697031591695,-0.27401151766736404,-0.20304678508331211,-0.2993560650188112,-0.33483843131083707,-0.2993560650188112,-0.2892182460782323,-0.34497625025141593,3.380672210411309,3.0968132800751014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,229,229,229,229,239,239,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,230,230,230,230,240,240,Assay,ID,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,231,231,231,231,241,241,Assay,Started,,,,,,3/22/2023,3,36,25,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,232,232,232,232,242,242,Assay,Finished,,,,,,3/22/2023,3,44,45,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,233,233,233,233,243,243,Assay,Exported,,,,,,3/23/2023,7,04,16,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,234,234,234,234,244,244,Protocol,ID,,,,,,100135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,235,235,235,235,245,245,Protocol,Name,,,,,,Klein,lab,BTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,236,236,236,236,246,246,Serial#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,237,237,237,237,247,247,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,238,238,238,238,248,248,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
